init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type	volume	cost	travel_time	generalized cost
4990	4988	405	0.4	0.96	0.15	4	25	0	1	637.2279854	1.942514322	1.842514322	2.242514322
4990	5128	405	0.6	1.44	0.15	4	25	0	1	507.5002266	2.122572357	1.972572357	2.572572357
4990	10546	396	0.25	0.6	0.15	4	25	0	1	294.0538496	0.689863349	0.627363349	0.877363349
4991	4992	770	0.62	0.93	0.15	4	38	0	1	155.8381704	1.085234049	0.930234049	1.550234049
4991	4994	770	0.32	0.48	0.15	4	38	0	1	0	0.56	0.48	0.8
4991	11673	770	0.5	0.75	0.15	4	38	0	1	163.6412661	0.875229489	0.750229489	1.250229489
4992	2390	860	0.18	0.27	0.15	4	38	0	1	245.2933903	0.315268043	0.270268043	0.450268043
4992	4991	770	0.62	0.93	0.15	4	38	0	1	30.72	1.085000353	0.930000353	1.550000353
4992	4994	770	0.7	1.05	0.15	4	38	0	1	107.32	1.225059435	1.050059435	1.750059435
4993	4977	990	1	1.333	0.15	4	45	0	1	238.1041272	1.583669034	1.333669034	2.333669034
4993	4994	770	0.53	0.795	0.15	4	38	0	1	89.45521995	0.927521723	0.795021723	1.325021723
4993	11673	810	0.49	0.735	0.15	4	37	0	1	71.60027422	0.857506731	0.735006731	1.225006731
4994	4978	770	1.26	1.68	0.15	4	42	0	1	0	1.995	1.68	2.94
4994	4991	770	0.32	0.48	0.15	4	38	0	1	132.9212661	0.560063936	0.480063936	0.800063936
4994	4992	770	0.7	1.05	0.15	4	38	0	1	89.45521995	1.225028691	1.050028691	1.750028691
4994	4993	770	0.53	0.795	0.15	4	38	0	1	107.32	0.927545001	0.795045001	1.325045001
4995	4998	1400	0.81	1.62	0.15	4	29	0	1	1410.558137	2.072913705	1.870413705	2.680413705
4995	8487	1539	0.12	0.24	0.15	4	28	0	1	2502.40911	0.521640924	0.491640924	0.611640924
4995	10541	945	0.51	1.02	0.15	4	29	0	1	1224.976065	1.57949091	1.45199091	1.96199091
4995	10547	630	0.06	0.12	0.15	4	29	0	1	1258.567731	0.421692728	0.406692728	0.466692728
4996	4986	510	1.4	1.867	0.15	4	44	0	1	28.27	2.217002644	1.867002644	3.267002644
4996	6472	770	1.5	2	0.15	4	44	0	1	136.2381704	2.375294004	2.000294004	3.500294004
4996	11674	860	0.28	0.42	0.15	4	38	0	1	80.85457515	0.490004922	0.420004922	0.700004922
4997	2279	600	0.81	1.62	0.15	4	27	0	1	122.57	1.822923193	1.620423193	2.430423193
4997	5004	770	0.32	0.48	0.15	4	38	0	1	178.0245751	0.560205726	0.480205726	0.800205726
4997	11674	600	0.73	1.46	0.15	4	27	0	1	140.01	1.643149345	1.460649345	2.190649345
4998	4995	1400	0.81	1.62	0.15	4	29	0	1	1985.703348	2.805948457	2.603448457	3.413448457
4998	5008	1292	0.5	0.857	0.15	4	32	0	1	1642.162013	1.317494985	1.192494985	1.692494985
4998	5015	1440	1.01	1.731	0.15	4	34	0	1	1368.034606	2.195007948	1.942507948	2.952507948
4998	12220	1292	0.5	0.75	0.15	4	36	0	1	1949.402125	1.458053234	1.333053234	1.833053234
4999	2294	540	0.5	1	0.15	4	30	0	1	0	1.125	1	1.5
4999	2295	540	0.5	1	0.15	4	30	0	1	0	1.125	1	1.5
4999	5000	770	1.25	1.667	0.15	4	42	0	1	281.72	1.983980585	1.671480585	2.921480585
4999	10936	770	0.25	0.375	0.15	4	38	0	1	141.6584114	0.437564436	0.375064436	0.625064436
5000	2296	770	0.5	0.75	0.15	4	38	0	1	281.72	0.87701586	0.75201586	1.25201586
5000	2380	860	0.94	1.253	0.15	4	42	0	1	0	1.488	1.253	2.193
5000	4999	940	1.25	1.667	0.15	4	42	0	1	141.6584114	1.979628969	1.667128969	2.917128969
5001	4889	860	0.99	1.32	0.15	4	42	0	1	319.88	1.57128983	1.32378983	2.31378983
5001	5002	770	1.49	1.987	0.15	4	44	0	1	154.9826345	2.359989168	1.987489168	3.477489168
5001	11669	770	0.5	0.75	0.15	4	38	0	1	392.3855754	0.882586505	0.757586505	1.257586505
5001	11672	770	1	1.333	0.15	4	45	0	1	524.9803855	1.626204682	1.376204682	2.376204682
5002	4989	810	1	1.333	0.15	4	43	0	1	200.0826345	1.583744422	1.333744422	2.333744422
5002	5001	770	1.49	1.987	0.15	4	44	0	1	145.2112661	2.359876988	1.987376988	3.477376988
5002	5003	770	1.51	2.013	0.15	4	44	0	1	85.75	2.390546442	2.013046442	3.523046442
5002	11670	810	0.5	0.75	0.15	4	37	0	1	271.5979404	0.876422061	0.751422061	1.251422061
5003	2390	600	1.22	2.091	0.15	4	35	0	1	1.5	2.396	2.091	3.311
5003	5002	770	1.51	2.013	0.15	4	44	0	1	73.55	2.390525136	2.013025136	3.523025136
5003	5004	770	1.28	1.707	0.15	4	42	0	1	85.75	2.027039382	1.707039382	2.987039382
5003	12932	430	1.01	1.347	0.15	4	42	0	1	146.0106448	1.602186106	1.349686106	2.359686106
5004	4997	860	0.32	0.48	0.15	4	38	0	1	219.23	0.560304046	0.480304046	0.800304046
5004	5003	770	1.28	1.707	0.15	4	42	0	1	73.55	2.027021315	1.707021315	2.987021315
5004	11671	770	1	1.333	0.15	4	42	0	1	104.4745751	1.583067764	1.333067764	2.333067764
5005	4971	620	0.25	0.5	0.15	4	30	0	1	0	0.5625	0.5	0.75
5005	7964	5400	0.59	0.474	0.15	4	62	0	2	10102.582	1.492511921	1.345011921	1.935011921
5005	8703	620	0.2	0.4	0.15	4	30	0	1	509.5702581	0.477377941	0.427377941	0.627377941
5006	4971	620	0.16	0.32	0.15	4	30	0	1	727.1552967	0.450820349	0.410820349	0.570820349
5006	8703	620	0.22	0.44	0.15	4	30	0	1	142.9679615	0.495186609	0.440186609	0.660186609
5006	12330	5400	1.52	1.22	0.15	4	62	0	2	9044.057958	3.039890273	2.659890273	4.179890273
5007	2703	990	1.49	1.788	0.15	4	47	0	1	596.95	2.195954374	1.823454374	3.313454374
5007	5010	770	1	1.333	0.15	4	42	0	1	241.6002742	1.584937975	1.334937975	2.334937975
5007	11670	810	0.5	0.75	0.15	4	37	0	1	105.58	0.875032474	0.750032474	1.250032474
5007	12932	990	1.5	1.8	0.15	4	47	0	1	555.7318886	2.201809225	1.826809225	3.326809225
5008	4998	1292	0.5	0.857	0.15	4	32	0	1	1895.138594	1.577094492	1.452094492	1.952094492
5008	8703	864	0.04	0.069	0.15	4	32	0	1	1213.051543	0.119216326	0.109216326	0.149216326
5008	8711	1786	0.7	1.4	0.15	4	28	0	1	1290.237968	1.632196934	1.457196934	2.157196934
5008	10548	648	1	2	0.15	4	27	0	1	786.1785411	2.89998895	2.64998895	3.64998895
5009	2703	430	1	1.333	0.15	4	45	0	1	213.26302	1.595097895	1.345097895	2.345097895
5009	4892	860	1	1.5	0.15	4	38	0	1	19.05	1.750000054	1.500000054	2.500000054
5009	5010	770	1.53	2.04	0.15	4	44	0	1	0	2.4225	2.04	3.57
5009	6473	770	0.5	0.75	0.15	4	38	0	1	328.1932417	0.878712856	0.753712856	1.253712856
5010	5007	430	1	1.333	0.15	4	42	0	1	233.28	1.600320388	1.350320388	2.350320388
5010	5009	770	1.53	2.04	0.15	4	44	0	1	0	2.4225	2.04	3.57
5010	5011	790	0.25	0.375	0.15	4	38	0	1	241.6002742	0.437992044	0.375492044	0.625492044
5011	5010	790	0.25	0.375	0.15	4	38	0	1	233.28	0.437927685	0.375427685	0.625427685
5011	5013	770	0.5	0.75	0.15	4	38	0	1	361.9402742	0.880492085	0.755492085	1.255492085
5011	12933	860	1.29	1.72	0.15	4	44	0	1	289.08	2.045793807	1.723293807	3.013293807
5012	2283	810	0.47	0.806	0.15	4	35	0	1	545.9455892	0.948450754	0.830950754	1.300950754
5012	10932	810	0.74	0.987	0.15	4	43	0	1	814.7512561	1.32355438	1.13855438	1.87855438
5012	12938	810	0.25	0.429	0.15	4	35	0	1	751.3668481	0.539144919	0.476644919	0.726644919
5013	5011	770	0.5	0.75	0.15	4	38	0	1	383.72	0.881938209	0.756938209	1.256938209
5013	9842	790	1.23	1.64	0.15	4	44	0	1	252.6402742	1.950072984	1.642572984	2.872572984
5013	11667	860	0.5	0.75	0.15	4	38	0	1	109.3	0.875029352	0.750029352	1.250029352
5014	5018	770	0.5	0.75	0.15	4	38	0	1	26.91327517	0.875000168	0.750000168	1.250000168
5014	7319	810	0.98	1.47	0.15	4	36	0	1	202.2667248	1.715857366	1.470857366	2.450857366
5014	11667	630	0.26	0.446	0.15	4	33	0	1	106.4	0.511054429	0.446054429	0.706054429
5015	4998	1440	1.01	1.731	0.15	4	34	0	1	1789.464747	2.602699999	2.350199999	3.360199999
5015	5017	648	0.54	0.926	0.15	4	32	0	1	972.1667951	1.764664038	1.629664038	2.169664038
5015	10548	630	0.52	1.04	0.15	4	29	0	1	634.2418208	1.330244046	1.200244046	1.720244046
5015	12336	396	0.45	1.08	0.15	4	25	0	1	571.0255552	1.892916631	1.780416631	2.230416631
5016	5018	770	0.73	1.095	0.15	4	38	0	1	53.28	1.277503765	1.095003765	1.825003765
5016	11667	630	0.28	0.48	0.15	4	33	0	1	161.17	0.550308395	0.480308395	0.760308395
5016	12888	900	0.96	1.44	0.15	4	36	0	1	406.91	1.689025623	1.449025623	2.409025623
5017	5015	648	0.54	0.926	0.15	4	32	0	1	1205.645532	2.725488452	2.590488452	3.130488452
5017	5019	1292	0.35	0.7	0.15	4	28	0	1	468.3603796	0.789313259	0.701813259	1.051813259
5017	5020	1440	0.3	0.514	0.15	4	32	0	1	2340.217111	1.126810172	1.051810172	1.351810172
5017	10543	1995	0.52	0.891	0.15	4	32	0	1	2907.936759	1.624305372	1.494305372	2.014305372
5018	5014	860	0.5	0.75	0.15	4	38	0	1	0	0.875	0.75	1.25
5018	5016	860	0.73	1.095	0.15	4	38	0	1	58.26	1.277503459	1.095003459	1.825003459
5018	7320	770	1	1.5	0.15	4	38	0	1	80.19327517	1.750026471	1.500026471	2.500026471
5019	5017	1292	0.35	0.7	0.15	4	28	0	1	1369.468077	0.920039979	0.832539979	1.182539979
5019	5020	1440	0.24	0.36	0.15	4	36	0	1	1658.551748	0.515029818	0.455029818	0.695029818
5019	12112	1880	0.13	0.223	0.15	4	32	0	1	834.2968874	0.25679732	0.22429732	0.35429732
5019	12338	2160	0.5	0.857	0.15	4	32	0	1	2044.875074	1.085258117	0.960258117	1.460258117
5020	5017	1440	0.3	0.514	0.15	4	32	0	1	2744.114214	1.60574757	1.53074757	1.83074757
5020	5019	1440	0.24	0.36	0.15	4	36	0	1	2144.692547	0.685707591	0.625707591	0.865707591
5020	5021	2160	0.19	0.326	0.15	4	32	0	1	2502.909125	0.461660528	0.414160528	0.604160528
5020	10549	1440	0.29	0.435	0.15	4	36	0	1	1495.859735	0.583479081	0.510979081	0.800979081
5021	5020	1440	0.19	0.326	0.15	4	32	0	1	3159.672255	1.507014388	1.459514388	1.649514388
5021	5022	405	0.17	0.408	0.15	4	22	0	1	309.2079699	0.471293809	0.428793809	0.598793809
5021	12127	2160	0.12	0.206	0.15	4	32	0	1	2193.701155	0.268874059	0.238874059	0.358874059
5022	5021	405	0.17	0.408	0.15	4	22	0	1	377.9002419	0.49689167	0.45439167	0.62439167
5022	5024	1440	0.17	0.34	0.15	4	28	0	1	805.0031237	0.38748093	0.34498093	0.51498093
5022	5280	729	0.53	1.272	0.15	4	22	0	1	199.6744955	1.405573887	1.273073887	1.803073887
5022	10549	405	0.19	0.456	0.15	4	25	0	1	824.9651408	1.681047404	1.633547404	1.823547404
5023	1970	1440	0.25	0.375	0.15	4	39	0	1	2334.843125	0.826279523	0.763779523	1.013779523
5023	10741	1620	0.26	0.39	0.15	4	39	0	1	1668.744606	0.520865093	0.455865093	0.715865093
5023	10747	510	1.01	2.02	0.15	4	27	0	1	324.26	2.322014847	2.069514847	3.079514847
5024	5022	1980	0.17	0.34	0.15	4	28	0	1	871.6570932	0.384415544	0.341915544	0.511915544
5024	5037	1980	0.4	0.8	0.15	4	28	0	1	1705.273952	0.966023283	0.866023283	1.266023283
5024	10550	1881	0.53	0.909	0.15	4	32	0	1	1495.577214	1.095992323	0.963492323	1.493492323
5024	12127	2160	0.15	0.257	0.15	4	32	0	1	3475.869634	0.553001636	0.515501636	0.665501636
5025	1972	1360	0.75	1.286	0.15	4	34	0	1	78.84	1.473502179	1.286002179	2.036002179
5025	2681	340	0.55	1.32	0.15	4	25	0	1	51.2	1.457601819	1.320101819	1.870101819
5025	10742	1580	0.5	0.857	0.15	4	32	0	1	251.87	0.982083014	0.857083014	1.357083014
5026	1975	360	0.32	0.768	0.15	4	25	0	1	320.0492642	0.919963091	0.839963091	1.159963091
5026	2361	720	0.97	1.455	0.15	4	40	0	1	124.8	1.697697007	1.455197007	2.425197007
5026	10742	810	1.53	2.295	0.15	4	38	0	1	236.06	2.679983267	2.297483267	3.827483267
5027	1983	720	0.4	0.686	0.15	4	35	0	1	654.73	0.856361381	0.756361381	1.156361381
5027	1989	810	1.03	1.545	0.15	4	40	0	1	266.14	1.805200973	1.547700973	2.577700973
5027	5028	410	1.1	2.2	0.15	4	27	0	1	223.8210703	2.504307744	2.229307744	3.329307744
5028	1986	1400	0.4	0.6	0.15	4	38	0	1	1691.746168	0.89189832	0.79189832	1.19189832
5028	5027	490	1.1	2.2	0.15	4	27	0	1	184.550162	2.481640295	2.206640295	3.306640295
5028	10497	720	0.65	0.975	0.15	4	37	0	1	1321.815473	2.798804398	2.636304398	3.286304398
5029	1994	900	0.91	1.365	0.15	4	40	0	1	431.23	1.603291697	1.375791697	2.285791697
5029	2038	450	0.1	0.2	0.15	4	29	0	1	856.9646164	0.619568819	0.594568819	0.694568819
5029	5618	730	0.86	1.147	0.15	4	42	0	1	1.87	1.362	1.147	2.007
5030	1937	1400	0.26	0.39	0.15	4	36	0	1	1333.951236	0.503217372	0.438217372	0.698217372
5030	1975	1400	0.73	1.251	0.15	4	32	0	1	789.82	1.452508548	1.270008548	2.000008548
5030	5031	1360	0.37	0.634	0.15	4	32	0	1	86.91	0.726501586	0.634001586	1.004001586
5030	10494	430	0.99	1.98	0.15	4	27	0	1	0	2.2275	1.98	2.97
5031	1976	324	0.72	1.728	0.15	4	25	0	1	0	1.908	1.728	2.448
5031	5030	1360	0.37	0.634	0.15	4	32	0	1	58.1	0.726500317	0.634000317	1.004000317
5031	5032	2400	0.67	1.149	0.15	4	32	0	1	0	1.3165	1.149	1.819
5031	10492	711	0.28	0.48	0.15	4	35	0	1	103.1	0.550031834	0.480031834	0.760031834
5032	5031	1360	0.67	1.149	0.15	4	32	0	1	0	1.3165	1.149	1.819
5032	5033	340	0.25	0.6	0.15	4	25	0	1	0	0.6625	0.6	0.85
5032	5035	340	0.25	0.6	0.15	4	25	0	1	0	0.6625	0.6	0.85
5032	5036	770	0.76	1.52	0.15	4	27	0	1	0	1.71	1.52	2.28
5033	1985	2160	0.74	1.11	0.15	4	38	0	1	638.1545267	1.296268536	1.111268536	1.851268536
5033	5032	340	0.25	0.6	0.15	4	25	0	1	0	0.6625	0.6	0.85
5033	10812	1440	0.25	0.375	0.15	4	38	0	1	789.263303	0.442576451	0.380076451	0.630076451
5034	5037	405	0.5	1.2	0.15	4	25	0	1	429.4679141	1.552601596	1.427601596	1.927601596
5034	5040	405	0.5	1.2	0.15	4	22	0	1	463.0816914	1.632668374	1.507668374	2.007668374
5034	10544	729	0.5	1.2	0.15	4	25	0	1	591.1615365	1.402837176	1.277837176	1.777837176
5034	12112	405	0.5	1.2	0.15	4	22	0	1	673.8610629	2.70453862	2.57953862	3.07953862
5035	5032	340	0.25	0.6	0.15	4	25	0	1	0	0.6625	0.6	0.85
5035	10492	1620	0.61	1.046	0.15	4	32	0	1	1505.415354	1.315500643	1.163000643	1.773000643
5035	10812	1440	0.25	0.429	0.15	4	32	0	1	890.07	0.500892803	0.438392803	0.688392803
5036	1976	430	0.7	1.4	0.15	4	29	0	1	89.99	1.575402831	1.400402831	2.100402831
5036	1985	430	0.25	0.5	0.15	4	29	0	1	51.2	0.562515075	0.500015075	0.750015075
5036	5032	430	0.76	1.52	0.15	4	27	0	1	0	1.71	1.52	2.28
5037	5024	1440	0.4	0.8	0.15	4	28	0	1	2137.850119	1.482962065	1.382962065	1.782962065
5037	5034	729	0.5	1.2	0.15	4	25	0	1	679.7233163	1.461047656	1.336047656	1.836047656
5037	10330	1440	0.51	1.02	0.15	4	28	0	1	1870.608567	1.583185532	1.455685532	1.965685532
5037	10550	405	0.33	0.792	0.15	4	25	0	1	461.9589	1.075598903	0.993098903	1.323098903
5038	3992	860	1.04	2.08	0.15	4	27	0	1	0	2.34	2.08	3.12
5038	5039	1080	0.32	0.549	0.15	4	33	0	1	165.77	0.629045708	0.549045708	0.869045708
5038	10481	450	1.23	2.46	0.15	4	29	0	1	375.6445691	2.946678035	2.639178035	3.869178035
5039	2368	430	0.12	0.206	0.15	4	35	0	1	164.01	0.236653982	0.206653982	0.326653982
5039	5038	1080	0.32	0.549	0.15	4	33	0	1	375.6445691	0.63020525	0.55020525	0.87020525
5039	10482	870	1.18	2.36	0.15	4	27	0	1	1.76	2.655	2.36	3.54
5040	5034	729	0.5	1.2	0.15	4	22	0	1	719.9244468	1.49620249	1.37120249	1.87120249
5040	5074	450	0.67	1.608	0.15	4	25	0	1	373.2788285	1.889698574	1.722198574	2.392198574
5040	10330	1292	0.5	1	0.15	4	28	0	1	1627.971335	1.503118755	1.378118755	1.878118755
5040	12341	1786	0.5	1	0.15	4	28	0	1	2248.43906	1.501781808	1.376781808	1.876781808
5041	10319	1360	0.21	0.504	0.15	4	24	0	1	1009.692302	0.579467956	0.526967956	0.736967956
5041	11871	810	0.18	0.36	0.15	4	28	0	1	718.6786312	0.438465137	0.393465137	0.573465137
5042	4900	6000	2.8	2.247	0.15	4	62	0	2	5263.676539	3.14663933	2.44663933	5.24663933
5042	5044	1450	0.35	0.7	0.15	4	30	0	1	932.6338275	0.805470574	0.717970574	1.067970574
5042	5045	1450	0.38	0.76	0.15	4	30	0	1	0	0.855	0.76	1.14
5043	5044	1450	0.15	0.3	0.15	4	30	0	1	808.0179442	0.341839348	0.304339348	0.454339348
5043	5045	1450	0.49	0.98	0.15	4	30	0	1	1940.536604	1.574055357	1.451555357	1.941555357
5043	5047	6000	2.92	2.344	0.15	4	62	0	2	4218.809488	3.159941617	2.429941617	5.349941617
5044	5042	1450	0.35	0.7	0.15	4	30	0	1	1977.19	1.150503583	1.063003583	1.413003583
5044	5043	1450	0.15	0.3	0.15	4	30	0	1	92.94	0.33750076	0.30000076	0.45000076
5044	6695	4000	2.62	2.103	0.15	4	72	0	2	4285.137944	3.173479686	2.518479686	5.138479686
5045	5042	1450	0.38	0.76	0.15	4	30	0	1	245.5932661	0.855093821	0.760093821	1.140093821
5045	5043	1450	0.49	0.98	0.15	4	30	0	1	932.7902435	1.127675686	1.005175686	1.495175686
5045	10091	6000	1.6	1.284	0.15	4	62	0	2	5671.438215	1.837753178	1.437753178	3.037753178
5046	5042	6000	2.92	2.344	0.15	4	62	0	2	3973.5271	3.141631432	2.411631432	5.331631432
5047	5048	1450	0.25	0.5	0.15	4	30	0	1	299.3	0.56263615	0.50013615	0.75013615
5047	5051	6000	0.74	0.594	0.15	4	62	0	2	3919.509488	0.795225556	0.610225556	1.350225556
5048	2684	2520	0.06	0.144	0.15	4	24	0	1	360.42	0.159009038	0.144009038	0.204009038
5048	5049	1800	0.2	0.3	0.15	4	36	0	1	861.5185283	0.352361462	0.302361462	0.502361462
5049	5046	1450	0.31	0.62	0.15	4	30	0	1	288.9646353	0.697646686	0.620146686	0.930146686
5049	5048	1800	0.2	0.3	0.15	4	36	0	1	225.73	0.35001113	0.30001113	0.50001113
5049	10712	1440	0.13	0.195	0.15	4	36	0	1	704.723893	0.229177845	0.196677845	0.326677845
5050	5046	6000	0.74	0.594	0.15	4	62	0	2	3684.562465	0.791671161	0.606671161	1.346671161
5051	5053	1450	0.65	1.3	0.15	4	30	0	1	462.5069139	1.464518531	1.302018531	1.952018531
5051	5056	6000	0.41	0.329	0.15	4	62	0	2	3457.002574	0.436938523	0.334438523	0.744438523
5052	5050	1450	0.43	0.86	0.15	4	30	0	1	551.43	0.970198232	0.862698232	1.292698232
5052	5058	6000	0.95	0.763	0.15	4	62	0	2	6751.82567	1.184025188	0.946525188	1.896525188
5053	2034	8000	0.34	0.273	0.15	4	62	0	2	8282.366912	0.405044821	0.320044821	0.660044821
5054	5050	6000	0.41	0.329	0.15	4	62	0	2	3133.132465	0.435169418	0.332669418	0.742669418
5055	5054	100000	0.04	0	0.15	4	1.2	0.3	1	3133.132465	0.04	0	0.34
5056	5057	100000	0.04	0	0.15	4	1.2	0.3	1	3457.002574	0.04	0	0.34
5057	5058	4000	0.24	0.193	0.15	4	62	0	2	3457.002574	0.269151297	0.209151297	0.449151297
5058	2177	6000	0.38	0.305	0.15	4	62	0	2	10208.82824	0.783433175	0.688433175	1.068433175
5059	5053	6000	0.95	0.763	0.15	4	62	0	2	7819.859998	1.330722535	1.093222535	2.043222535
5059	5055	4000	0.24	0.193	0.15	4	62	0	2	3133.132465	0.263897418	0.203897418	0.443897418
5060	5061	100000	0.04	0	0.15	4	2.1	0.15	1	2095.738664	0.025	0	0.19
5061	1870	1450	0.04	0.08	0.15	4	30	0	1	2095.738664	0.142367005	0.132367005	0.172367005
5062	5063	100000	0.04	0	0.15	4	2.1	0.15	1	1523.488084	0.025	0	0.19
5063	2179	1450	0.12	0.24	0.15	4	30	0	1	1523.488084	0.31387193	0.28387193	0.40387193
5064	2178	6000	0.3	0.241	0.15	4	62	0	2	7526.448881	0.405508394	0.330508394	0.630508394
5064	5060	1450	0.04	0.08	0.15	4	30	0	1	2095.738664	0.142367005	0.132367005	0.172367005
5065	2179	6000	0.4	0.321	0.15	4	62	0	2	6854.018587	0.502992174	0.402992174	0.802992174
5065	2729	1450	0.26	0.52	0.15	4	30	0	1	1636.094809	0.711431841	0.646431841	0.906431841
5066	4033	770	0.7	1.68	0.15	4	22	0	1	0	1.855	1.68	2.38
5066	5067	630	0.31	0.744	0.15	4	22	0	1	0	0.8215	0.744	1.054
5066	5071	340	0.16	0.384	0.15	4	22	0	1	91.24486584	0.424298772	0.384298772	0.544298772
5067	5066	810	0.31	0.744	0.15	4	22	0	1	91.24486584	0.82151797	0.74401797	1.05401797
5067	11129	360	0.39	0.936	0.15	4	25	0	1	206.3	1.048640981	0.951140981	1.341140981
5067	12606	450	0.14	0.28	0.15	4	29	0	1	315.3351342	0.325127184	0.290127184	0.430127184
5068	6700	2400	0.17	0.34	0.15	4	28	0	1	348.9373676	0.382522788	0.340022788	0.510022788
5068	6753	2520	0.06	0.12	0.15	4	28	0	1	95.92	0.135000038	0.120000038	0.180000038
5068	12562	324	0.44	1.056	0.15	4	25	0	1	48.04798915	1.166076608	1.056076608	1.496076608
5069	5070	3550.199951	0.13	0.26	0.15	4	28	0	1	175.0880983	0.292500231	0.260000231	0.390000231
5069	11124	324	0.16	0.384	0.15	4	22	0	1	472.4567845	0.684429875	0.644429875	0.804429875
5069	12606	324	0.15	0.36	0.15	4	25	0	1	310.2219017	0.442884081	0.405384081	0.555384081
5070	3747	549	0.13	0.312	0.15	4	22	0	1	175.0880983	0.344984153	0.312484153	0.442484153
5070	7298	810	0.2	0.48	0.15	4	22	0	1	381.0843675	0.533527581	0.483527581	0.683527581
5071	5066	770	0.16	0.384	0.15	4	22	0	1	0	0.424	0.384	0.544
5071	5069	3550.199951	0.15	0.3	0.15	4	28	0	1	176.3	0.337500274	0.300000274	0.450000274
5071	7300	2440	0.08	0.192	0.15	4	24	0	1	91.24486584	0.212000056	0.192000056	0.272000056
5072	3881	770	0.25	0.6	0.15	4	22	0	1	7.18	0.662500001	0.600000001	0.850000001
5072	7552	770	0.78	1.872	0.15	4	25	0	1	0	2.067	1.872	2.652
5072	11135	360	0.25	0.6	0.15	4	22	0	1	1.19	0.6625	0.6	0.85
5073	1881	1580	0.62	0.93	0.15	4	38	0	1	793.005213	1.093852176	0.938852176	1.558852176
5073	2369	810	0.23	0.394	0.15	4	35	0	1	628.3257749	0.472898676	0.415398676	0.645398676
5073	10470	1220	0.56	0.96	0.15	4	33	0	1	142.58	1.100026863	0.960026863	1.520026863
5074	5040	450	0.67	1.608	0.15	4	25	0	1	514.6188993	2.188043905	2.020543905	2.690543905
5074	5075	450	0.32	0.768	0.15	4	25	0	1	788.824281	1.935736007	1.855736007	2.175736007
5074	5076	450	0.63	1.512	0.15	4	25	0	1	651.049639	2.663186535	2.505686535	3.135686535
5074	10328	1880	0.53	1.06	0.15	4	28	0	1	2067.444765	1.425041993	1.292541993	1.822541993
5075	5074	450	0.32	0.768	0.15	4	25	0	1	943.789513	3.07696379	2.99696379	3.31696379
5075	5080	450	0.52	1.248	0.15	4	25	0	1	543.8132632	1.777259236	1.647259236	2.167259236
5075	9628	2240.699951	0.42	0.84	0.15	4	28	0	1	1578.298477	0.976016463	0.871016463	1.291016463
5075	12344	864	0.51	1.02	0.15	4	29	0	1	1476.014575	2.450663913	2.323163913	2.833163913
5076	5074	450	0.63	1.512	0.15	4	25	0	1	779.6275971	3.712845521	3.555345521	4.185345521
5076	5077	1360	0.14	0.28	0.15	4	28	0	1	2237.490509	0.622707771	0.587707771	0.727707771
5076	9628	711	0.11	0.22	0.15	4	28	0	1	301.4212084	0.248565935	0.221065935	0.331065935
5076	10330	1440	0.9	1.8	0.15	4	29	0	1	2477.398179	4.390358929	4.165358929	5.065358929
5077	3984	2997.300049	0.15	0.3	0.15	4	28	0	1	1763.707751	0.342895083	0.305395083	0.455395083
5077	5076	1360	0.14	0.28	0.15	4	28	0	1	2453.25233	0.759695297	0.724695297	0.864695297
5077	9628	2240.699951	0.15	0.3	0.15	4	28	0	1	2644.140244	0.424760087	0.387260087	0.537260087
5077	9629	1540	0.55	1.1	0.15	4	28	0	1	2353.502443	2.137535573	2.000035573	2.550035573
5078	10703	610	0.51	1.224	0.15	4	25	0	1	332.6607829	1.367739018	1.240239018	1.750239018
5078	10709	1710	0.5	1.2	0.15	4	25	0	1	247.7	1.325079249	1.200079249	1.700079249
5078	10710	1440	0.48	0.72	0.15	4	36	0	1	1782.816083	1.093746441	0.973746441	1.453746441
5078	12950	1440	0.52	0.78	0.15	4	36	0	1	1585.219814	1.081827971	0.951827971	1.471827971
5079	9656	810	1.1	2.64	0.15	4	25	0	1	0	2.915	2.64	3.74
5079	10702	360	0.53	1.272	0.15	4	24	0	1	304.744037	1.502473638	1.369973638	1.899973638
5079	10703	610	0.5	1.2	0.15	4	25	0	1	6.94	1.325000003	1.200000003	1.700000003
5079	12950	360	0.48	1.152	0.15	4	24	0	1	336.728334	1.404267268	1.284267268	1.764267268
5080	5075	450	0.52	1.248	0.15	4	25	0	1	635.5384816	2.122771754	1.992771754	2.512771754
5080	5081	1740	0.24	0.48	0.15	4	28	0	1	2061.545969	0.681875563	0.621875563	0.861875563
5080	10329	1957	0.52	1.04	0.15	4	28	0	1	3393.507165	2.580445721	2.450445721	2.970445721
5080	10331	1292	0.86	1.72	0.15	4	29	0	1	647.3205669	1.951257257	1.736257257	2.596257257
5081	5080	1400	0.24	0.48	0.15	4	28	0	1	2554.108482	1.337586347	1.277586347	1.517586347
5081	5381	1360	0.87	1.74	0.15	4	29	0	1	2061.545969	3.335524589	3.118024589	3.988024589
5082	1966	1440	1.02	1.749	0.15	4	34	0	1	1507.371155	2.319000978	2.064000978	3.084000978
